Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS
sk.usembassy.gov,usembassy.gov,https://sk.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
skys.gsfc.nasa.gov,nasa.gov,http://skys.gsfc.nasa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
skyview.gsfc.nasa.gov,nasa.gov,http://skyview.gsfc.nasa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
sl.edit.usembassy.gov,usembassy.gov,https://sl.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fresponse_type%3Dcode%26scope%3Dopenid%2Bemail%2Bprofile%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26state%3DOgIRPVV-Al6qxbRRbi915928t1c%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26nonce%3DWCIARTroln_T5x8XVQHA4FH_wQvhkalQz6yDi6YzlAE%26hd%3Damerica.gov%26from_login%3D1%26as%3D-ef57993f9aceafd&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
slc.noaa.gov,noaa.gov,http://slc.noaa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
slovak.slovakia.usembassy.gov,usembassy.gov,https://slovak.slovakia.usembassy.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
slovakia.usembassy.gov,usembassy.gov,https://slovakia.usembassy.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
slovenia.usembassy.gov,usembassy.gov,http://slovenia.usembassy.gov,True,False,,True,False,False,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,False,True
sm-intb.myhealth.va.gov,va.gov,http://sm-intb.myhealth.va.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
sm-syst.myhealth.va.gov,va.gov,http://sm-syst.myhealth.va.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
sm.myhealth.va.gov,va.gov,https://sm.myhealth.va.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
smap-staging.jpl.nasa.gov,nasa.gov,https://smap-staging.jpl.nasa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
smap.jpl.nasa.gov,nasa.gov,http://smap.jpl.nasa.gov,True,False,,True,False,True,False,False,False,False,False,,,False,False,False,False,False,False,False
smapub.msfc.nasa.gov,nasa.gov,http://smapub.msfc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
smartlabs-dev.gsfc.nasa.gov,nasa.gov,http://smartlabs-dev.gsfc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
smartlabs.gsfc.nasa.gov,nasa.gov,https://smartlabs.gsfc.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,False,True
smartpay.gsa.gov,gsa.gov,https://smartpay.gsa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
smclinician-syst.myhealth.va.gov,va.gov,http://smclinician-syst.myhealth.va.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
smclinician.myhealth.va.gov,va.gov,http://smclinician.myhealth.va.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
smig.usgs.gov,usgs.gov,http://smig.usgs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
smp.usps.gov,usps.gov,http://smp.usps.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
sn.edit.usembassy.gov,usembassy.gov,https://sn.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fresponse_type%3Dcode%26scope%3Dopenid%2Bemail%2Bprofile%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26state%3Dy8TUGEECvz_cPMHdy4W7NtkOs08%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26nonce%3DTDSSEy7w5v84bG1-M_5fcVJkCQK4miQ_ioz326M5b2w%26hd%3Damerica.gov%26from_login%3D1%26as%3D-14ab241ca3b2b5cd&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
snad.ncsl.nist.gov,nist.gov,http://snad.ncsl.nist.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
snaped.fns.usda.gov,usda.gov,https://snaped.fns.usda.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
snow.nasa.gov,nasa.gov,https://snow.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
snpinfo.niehs.nih.gov,nih.gov,https://snpinfo.niehs.nih.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
socialwork.va.gov,va.gov,http://www.socialwork.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
sofia.usgs.gov,usgs.gov,https://sofia.usgs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
software-dev.ndc.nasa.gov,nasa.gov,http://software-dev.ndc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
software-staging.ndc.nasa.gov,nasa.gov,http://software-staging.ndc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
software-test.ndc.nasa.gov,nasa.gov,http://software-test.ndc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
software.cio.gov,cio.gov,http://software.cio.gov,True,False,,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,False,True
software.nasa.gov,nasa.gov,https://software.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000,63072000,False,False,False,False,True,True,True
soho.nascom.nasa.gov,nasa.gov,https://soho.nascom.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
sohowww.nascom.nasa.gov,nasa.gov,https://sohowww.nascom.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
solar-radio-dev.gsfc.nasa.gov,nasa.gov,http://solar-radio-dev.gsfc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
solar-radio.gsfc.nasa.gov,nasa.gov,http://solar-radio.gsfc.nasa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
solarscience.msfc.nasa.gov,nasa.gov,https://solarscience.msfc.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains;,63072000,True,False,False,False,False,False,True
solarsystem-admin.jpl.nasa.gov,nasa.gov,http://solarsystem-admin.jpl.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
solarsystem.jpl.nasa.gov,nasa.gov,http://solarsystem.jpl.nasa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
solarsystem.nasa.gov,nasa.gov,http://solarsystem.nasa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
solc.gsfc.nasa.gov,nasa.gov,https://solc.gsfc.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000; includeSubdomains;,31536000,True,False,False,False,False,False,True
solon.er.usgs.gov,usgs.gov,http://solon.er.usgs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
solrad-net.gsfc.nasa.gov,nasa.gov,http://solrad-net.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
solves.cr.usgs.gov,usgs.gov,https://solves.cr.usgs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
soma.larc.nasa.gov,nasa.gov,https://soma.larc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
somalia.usvpp.gov,usvpp.gov,https://somalia.usvpp.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
sopsdatabase.ahrq.gov,ahrq.gov,https://sopsdatabase.ahrq.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
sortablestats.cdc.gov,cdc.gov,https://sortablestats.cdc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
sos.noaa.gov,noaa.gov,http://sos.noaa.gov,True,False,,True,False,True,False,False,False,False,False,,,False,False,False,False,False,False,False
soundwaves.er.usgs.gov,usgs.gov,https://soundwaves.er.usgs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
soundwaves.usgs.gov,usgs.gov,https://soundwaves.usgs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
sourcecode.cio.gov,cio.gov,http://sourcecode.cio.gov,True,False,,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,False,True
southbronx.jobcorps.gov,jobcorps.gov,http://southbronx.jobcorps.gov,True,False,,False,False,False,False,True,False,True,False,,,False,False,False,False,True,False,False
southeast.va.gov,va.gov,http://www.southeast.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
southernoregon.va.gov,va.gov,http://www.southernoregon.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
southtexas.va.gov,va.gov,http://www.southtexas.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
space-geodesy.nasa.gov,nasa.gov,http://space-geodesy.nasa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
space.arc.nasa.gov,nasa.gov,https://space.arc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
space.commerce.gov,commerce.gov,http://www.space.commerce.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
spaceflight.nasa.gov,nasa.gov,http://spaceflight.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
spaceflight1.nasa.gov,nasa.gov,http://spaceflight1.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
spaceflightsystems.grc.nasa.gov,nasa.gov,https://spaceflightsystems.grc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,False,True,True,True
spacephysics.msfc.nasa.gov,nasa.gov,https://spacephysics.msfc.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains;,63072000,True,False,False,False,False,False,True
spaceplace.nasa.gov,nasa.gov,http://spaceplace.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
spaceplace2.jpl.nasa.gov,nasa.gov,http://spaceplace2.jpl.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
spaceradiation-dev.jsc.nasa.gov,nasa.gov,http://spaceradiation-dev.jsc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
spaceradiation.jsc.nasa.gov,nasa.gov,https://spaceradiation.jsc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
spacescience.arc.nasa.gov,nasa.gov,https://spacescience.arc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
spacescience.msfc.nasa.gov,nasa.gov,https://spacescience.msfc.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains;,63072000,True,False,False,False,False,False,True
spanish.barcelona.usconsulate.gov,usconsulate.gov,https://spanish.barcelona.usconsulate.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
spanish.bogota.usembassy.gov,usembassy.gov,https://spanish.bogota.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
spanish.bolivia.usembassy.gov,usembassy.gov,https://spanish.bolivia.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=86400,86400,False,False,False,False,True,True,False
spanish.caracas.usembassy.gov,usembassy.gov,https://spanish.caracas.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
spanish.costarica.usembassy.gov,usembassy.gov,https://spanish.costarica.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
spanish.guadalajara.usconsulate.gov,usconsulate.gov,http://spanish.guadalajara.usconsulate.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
spanish.guatemala.usembassy.gov,usembassy.gov,https://spanish.guatemala.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
spanish.madrid.usembassy.gov,usembassy.gov,https://spanish.madrid.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
spanish.malabo.usembassy.gov,usembassy.gov,https://spanish.malabo.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
spanish.mexico.usembassy.gov,usembassy.gov,http://spanish.mexico.usembassy.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
spanish.nicaragua.usembassy.gov,usembassy.gov,https://spanish.nicaragua.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
spanish.panama.usembassy.gov,usembassy.gov,https://spanish.panama.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
spanish.paraguay.usembassy.gov,usembassy.gov,https://spanish.paraguay.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
spanish.sansalvador.usembassy.gov,usembassy.gov,https://spanish.sansalvador.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
spanish.santodomingo.usembassy.gov,usembassy.gov,https://spanish.santodomingo.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
spawar.usajobs.gov,usajobs.gov,https://spawar.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
spc.ncep.noaa.gov,noaa.gov,http://www.spc.ncep.noaa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
spc.noaa.gov,noaa.gov,http://www.spc.noaa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
spcwebsite.spc.noaa.gov,noaa.gov,http://spcwebsite.spc.noaa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
spdf-dev.sci.gsfc.nasa.gov,nasa.gov,http://spdf-dev.sci.gsfc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
spdf.gsfc.nasa.gov,nasa.gov,http://spdf.gsfc.nasa.gov,True,False,,False,False,False,False,True,False,False,False,,,False,False,False,False,True,False,False
spdf.sci.gsfc.nasa.gov,nasa.gov,http://spdf.sci.gsfc.nasa.gov,True,False,,False,False,False,False,True,False,False,False,,,False,False,False,False,True,False,False
speakers.grc.nasa.gov,nasa.gov,http://speakers.grc.nasa.gov,True,False,,True,False,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,False,True
specialcollections.nal.usda.gov,usda.gov,https://specialcollections.nal.usda.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubDomains,63072000,True,False,False,False,True,True,True
specsintact.ksc.nasa.gov,nasa.gov,https://specsintact.ksc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
spinoff.nasa.gov,nasa.gov,https://spinoff.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000,63072000,False,False,False,False,True,True,True
spo.nmfs.noaa.gov,noaa.gov,http://spo.nmfs.noaa.gov,True,False,,False,False,False,False,True,False,False,False,,,False,False,False,False,True,False,False
spo.nwr.noaa.gov,noaa.gov,http://spo.nwr.noaa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
spokane.va.gov,va.gov,http://www.spokane.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
spotthestation.nasa.gov,nasa.gov,https://spotthestation.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,False,True,True,True
spotthestation.stage.hq.nasa.gov,nasa.gov,http://spotthestation.stage.hq.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
springdale.jobcorps.gov,jobcorps.gov,http://springdale.jobcorps.gov,True,False,,False,False,False,False,True,False,True,False,,,False,False,False,False,True,False,False
sps-wss1.dev2.iam.va.gov,va.gov,http://sps-wss1.dev2.iam.va.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
sqa.eauth.va.gov,va.gov,http://sqa.eauth.va.gov,True,False,,False,False,False,True,True,False,False,False,,,False,False,False,False,True,False,False
sqa.usajobs.gov,usajobs.gov,http://sqa.usajobs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
sr.edit.usembassy.gov,usembassy.gov,https://sr.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fresponse_type%3Dcode%26scope%3Dopenid%2Bemail%2Bprofile%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26state%3DgFh6IuTlgQm475Mx5k4WxvJUy7E%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26nonce%3DC65gG-AHnYW680zIw9fhGFn_h760ZxrMfb00Zz-bcYE%26hd%3Damerica.gov%26from_login%3D1%26as%3D-545f03784cbe0366&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
sr.usembassy.gov,usembassy.gov,https://sr.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
srag-msrem.jsc.nasa.gov,nasa.gov,https://srag-msrem.jsc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
srag-nt.jsc.nasa.gov,nasa.gov,http://srag-nt.jsc.nasa.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
srag.jsc.nasa.gov,nasa.gov,https://srag.jsc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
srdata-t.nist.gov,nist.gov,http://srdata-t.nist.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
srdata.nist.gov,nist.gov,https://srdata.nist.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
srdr.ahrq.gov,ahrq.gov,http://srdr.ahrq.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
srdr.training.ahrq.gov,ahrq.gov,http://srdr.training.ahrq.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
sre.nist.gov,nist.gov,https://sre.nist.gov,True,False,,True,True,False,True,False,False,False,True,"max-age=31536000, max-age=31536000; includeSubdomains;",31536000,True,False,False,False,True,True,True
srh.noaa.gov,noaa.gov,http://www.srh.noaa.gov,True,True,http://www.weather.gov/srh/,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
srm1950.chemref-838.nist.gov,nist.gov,http://srm1950.chemref-838.nist.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
srm1950.nist.gov,nist.gov,http://srm1950.nist.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
srmors-i.nist.gov,nist.gov,http://srmors-i.nist.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
srsstats.sbe.nsf.gov,nsf.gov,http://srsstats.sbe.nsf.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
ss.usembassy.gov,usembassy.gov,https://ss.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,True,True,True
ssa-custhelp.ssa.gov,ssa.gov,http://ssa-custhelp.ssa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
ssa.ecpic.gov,ecpic.gov,https://ssa.ecpic.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
ssa.usajobs.gov,usajobs.gov,https://ssa.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
ssai.test.usajobs.gov,usajobs.gov,https://ssai.test.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
ssai.usajobs.gov,usajobs.gov,https://ssai.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
ssaiatlanta.usajobs.gov,usajobs.gov,https://ssaiatlanta.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
ssaiboston.usajobs.gov,usajobs.gov,https://ssaiboston.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
ssaichicago.usajobs.gov,usajobs.gov,https://ssaichicago.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
ssaidallas.usajobs.gov,usajobs.gov,https://ssaidallas.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
ssaidenver.usajobs.gov,usajobs.gov,https://ssaidenver.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
ssaiheadquarters.usajobs.gov,usajobs.gov,https://ssaiheadquarters.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
ssaikansascity.usajobs.gov,usajobs.gov,https://ssaikansascity.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
ssainewyork.usajobs.gov,usajobs.gov,https://ssainewyork.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
ssaiphiladelphia.usajobs.gov,usajobs.gov,https://ssaiphiladelphia.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
ssaisanfrancisco.usajobs.gov,usajobs.gov,https://ssaisanfrancisco.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
ssaiseattle.usajobs.gov,usajobs.gov,https://ssaiseattle.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
ssatest.ecpic.gov,ecpic.gov,https://ssatest.ecpic.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
sscweb-dev.sci.gsfc.nasa.gov,nasa.gov,http://sscweb-dev.sci.gsfc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
sscweb.gsfc.nasa.gov,nasa.gov,http://sscweb.gsfc.nasa.gov,True,False,,False,False,False,False,True,False,False,False,,,False,False,False,False,True,False,False
sscweb.sci.gsfc.nasa.gov,nasa.gov,http://sscweb.sci.gsfc.nasa.gov,True,False,,False,False,False,False,True,False,False,False,,,False,False,False,False,True,False,False
ssd-api-dev.jpl.nasa.gov,nasa.gov,http://ssd-api-dev.jpl.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ssd-api.jpl.nasa.gov,nasa.gov,http://ssd-api.jpl.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ssd.noaa.gov,noaa.gov,http://www.ssd.noaa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ssd.wrh.noaa.gov,noaa.gov,http://ssd.wrh.noaa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ssdev.cr.usgs.gov,usgs.gov,https://ssdev.cr.usgs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
ssed.gsfc.nasa.gov,nasa.gov,http://ssed.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ssedso.gsfc.nasa.gov,nasa.gov,http://ssedso.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
sservi.arc.nasa.gov,nasa.gov,https://sservi.arc.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,False,True
sservi.nasa.gov,nasa.gov,https://sservi.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,False,True
ssfl.msfc.nasa.gov,nasa.gov,https://ssfl.msfc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
sspd.gsfc.nasa.gov,nasa.gov,https://sspd.gsfc.nasa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
