Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preloaded
protectyourmove.gov,protectyourmove.gov,https://www.protectyourmove.gov,True,True,https://www.fmcsa.dot.gov/protect-your-move,True,True,False,True,False,False,False,False,,,False,False,False
psa.gov,psa.gov,http://psa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
psc.gov,psc.gov,http://psc.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
pscr.gov,pscr.gov,http://www.pscr.gov,True,True,https://www.nist.gov/ctl/pscr,False,False,False,True,False,True,False,False,,,False,False,False
psn.gov,psn.gov,http://www.psn.gov,True,True,https://www.bja.gov/programdetails.aspx?program_id=74,False,False,False,True,False,True,False,False,,,False,False,False
psob.gov,psob.gov,https://www.psob.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; always,31536000,False,False,False
ptf.gov,ptf.gov,http://www.ptf.gov,True,True,,False,False,False,False,False,True,False,False,,,False,False,False
ptt.gov,ptt.gov,http://ptt.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
pubmed.gov,pubmed.gov,http://www.pubmed.gov,True,True,https://www.ncbi.nlm.nih.gov/pubmed/,True,False,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
pubmedcentral.gov,pubmedcentral.gov,http://pubmedcentral.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
purchasing.gov,purchasing.gov,http://purchasing.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
qart.gov,qart.gov,http://www.qart.gov,True,True,https://www.dni.gov/dni/qart/login,True,False,False,True,False,False,False,False,,,False,False,False
qatesttwai.gov,qatesttwai.gov,https://qatesttwai.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536001; includeSubDomains,31536001,True,False,False
quic.gov,quic.gov,http://www.quic.gov,True,True,https://archive.ahrq.gov/quic/,True,False,False,False,False,False,False,False,,,False,False,False
rcfl.gov,rcfl.gov,https://www.rcfl.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False
reachhigher.gov,reachhigher.gov,http://www.reachhigher.gov,True,True,https://www.whitehouse.gov/reach-higher,True,False,False,False,False,False,False,False,,,False,False,False
read.gov,read.gov,http://read.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
ready.gov,ready.gov,https://www.ready.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False
readybusiness.gov,readybusiness.gov,https://www.readybusiness.gov,True,True,https://www.ready.gov/business,True,True,False,False,False,False,False,False,,,False,False,False
reaganlibrary.gov,reaganlibrary.gov,https://www.reaganlibrary.gov,True,False,,False,True,False,True,False,False,False,False,,,False,False,False
realestatesales.gov,realestatesales.gov,http://realestatesales.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
realpropertyprofile.gov,realpropertyprofile.gov,https://www.realpropertyprofile.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
recalls.gov,recalls.gov,https://www.recalls.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000;includeSubDomains,31536000,False,False,False
recordsmanagement.gov,recordsmanagement.gov,http://recordsmanagement.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
recoverymonth.gov,recoverymonth.gov,https://recoverymonth.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
recreation.gov,recreation.gov,https://www.recreation.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False
reentry.gov,reentry.gov,http://reentry.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
reginfo.gov,reginfo.gov,https://reginfo.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
regulations.gov,regulations.gov,https://www.regulations.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;  includeSubDomains; preload,31536000,True,True,False
relocatefeds.gov,relocatefeds.gov,https://relocatefeds.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
reo.gov,reo.gov,http://reo.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
reportband.gov,reportband.gov,http://www.reportband.gov,True,True,https://www.pwrc.usgs.gov/BBL/bblretrv/,False,False,False,False,False,False,False,False,,,False,False,False
republicans.gov,republicans.gov,http://republicans.gov,True,True,http://www.majorityleader.gov,False,False,False,False,False,False,False,False,,,False,False,False
research.gov,research.gov,http://www.research.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
restorethegulf.gov,restorethegulf.gov,https://restorethegulf.gov,True,False,,True,True,False,True,False,False,False,False,max-age=0,0,False,False,False
rivers.gov,rivers.gov,https://rivers.gov,True,False,,False,True,False,True,True,False,False,True,max-age=31536000 ; includeSubDomains; preload,31536000,True,True,False
rl.gov,rl.gov,http://rl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
robodeidentidad.gov,robodeidentidad.gov,https://robodeidentidad.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True
rocis.gov,rocis.gov,http://rocis.gov,True,False,,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
rrb.gov,rrb.gov,https://www.rrb.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
sac.gov,sac.gov,https://sac.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
safecom.gov,safecom.gov,https://www.safecom.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
safecomprogram.gov,safecomprogram.gov,http://www.safecomprogram.gov,True,True,https://www.dhs.gov/safecom,True,False,False,True,False,False,False,False,,,False,False,False
safeocs.gov,safeocs.gov,https://www.safeocs.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
safercar.gov,safercar.gov,http://www.safercar.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
saferproduct.gov,saferproduct.gov,http://www.saferproduct.gov,True,True,http://www.saferproducts.gov,False,False,False,False,False,True,False,False,,,False,False,False
saferproducts.gov,saferproducts.gov,http://www.saferproducts.gov,True,False,,True,False,True,False,False,False,False,False,,,False,False,False
safertruck.gov,safertruck.gov,https://www.safertruck.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
safetyact.gov,safetyact.gov,http://safetyact.gov,True,False,,False,False,False,True,False,False,False,False,,,False,False,False
safetyvideos.gov,safetyvideos.gov,http://www.safetyvideos.gov,True,True,http://www.csb.gov/videos/,False,False,False,False,False,False,False,False,,,False,False,False
safeyouth.gov,safeyouth.gov,http://www.safeyouth.gov,True,True,http://vetoviolence.cdc.gov/apps/stryve/,False,False,False,False,False,True,False,False,,,False,False,False
salmonrecovery.gov,salmonrecovery.gov,https://www.salmonrecovery.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False
sam.gov,sam.gov,https://www.sam.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
samhsa.gov,samhsa.gov,http://www.samhsa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
sandbox.gov,sandbox.gov,http://sandbox.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
sandia.gov,sandia.gov,http://www.sandia.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
save.gov,save.gov,http://www.save.gov,True,True,,False,False,False,False,False,True,False,False,,,False,False,True
saveaward.gov,saveaward.gov,http://www.saveaward.gov,True,True,,False,False,False,False,False,True,False,False,,,False,False,True
savingsbond.gov,savingsbond.gov,http://savingsbond.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
savingsbonds.gov,savingsbonds.gov,http://savingsbonds.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
savingsbondwizard.gov,savingsbondwizard.gov,http://savingsbondwizard.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
sba.gov,sba.gov,https://www.sba.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
sbir.gov,sbir.gov,https://www.sbir.gov,True,False,,False,True,False,True,False,False,False,False,,,False,False,False
sbst.gov,sbst.gov,https://sbst.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
sc-us.gov,sc-us.gov,http://sc-us.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
scidac.gov,scidac.gov,http://scidac.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
science.gov,science.gov,http://science.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
science360.gov,science360.gov,https://www.science360.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True
sciencebase.gov,sciencebase.gov,https://www.sciencebase.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False
scijinks.gov,scijinks.gov,http://scijinks.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
scinet-test.gov,scinet-test.gov,http://scinet-test.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
scinet.gov,scinet.gov,http://scinet.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
scra.gov,scra.gov,http://www.scra.gov,True,True,https://www.justice.gov/servicemembers,True,False,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
scus.gov,scus.gov,http://scus.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
sdr.gov,sdr.gov,http://www.sdr.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
sec.gov,sec.gov,https://www.sec.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False
secretservice.gov,secretservice.gov,http://www.secretservice.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
section108.gov,section108.gov,http://section108.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
section508.gov,section508.gov,https://section508.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
securitytestfan.gov,securitytestfan.gov,http://securitytestfan.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
seguridadconsumidor.gov,seguridadconsumidor.gov,http://www.seguridadconsumidor.gov,True,True,https://www.cpsc.gov/es/SeguridadConsumidor/,False,False,False,False,False,True,False,False,,,False,False,False
segurosocial.gov,segurosocial.gov,https://segurosocial.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63113904,63113904,False,False,False
selectagents.gov,selectagents.gov,http://www.selectagents.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
selectusa.gov,selectusa.gov,https://www.selectusa.gov,True,False,,False,True,False,False,True,False,False,False,,,False,False,False
sen.gov,sen.gov,http://sen.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
senate.gov,senate.gov,http://www.senate.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
senatecalendar.gov,senatecalendar.gov,https://www.senatecalendar.gov,True,True,https://www.gpo.gov/fdsys/browse/collection.action?collectionCode=CCAL,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
seniorcorps.gov,seniorcorps.gov,http://www.seniorcorps.gov,True,True,https://www.nationalservice.gov/programs/senior-corps,False,False,False,False,False,False,False,False,,,False,False,False
sentinel.gov,sentinel.gov,http://www.sentinel.gov,True,True,https://www.ftc.gov/enforcement/consumer-sentinel-network,True,False,False,False,False,False,False,False,,,False,False,False
serve.gov,serve.gov,https://www.serve.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
service.gov,service.gov,http://www.service.gov,True,True,https://www.serve.gov/,False,False,False,True,False,True,False,False,,,False,False,False
servicelearning.gov,servicelearning.gov,http://www.servicelearning.gov,True,True,,False,False,False,False,False,True,False,False,,,False,False,False
servicemembers.gov,servicemembers.gov,http://www.servicemembers.gov,True,True,https://www.justice.gov/servicemembers,True,False,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
servir.gov,servir.gov,http://servir.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
sftool.gov,sftool.gov,http://sftool.gov,True,False,,True,False,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True
sharetheroadsafely.gov,sharetheroadsafely.gov,https://www.sharetheroadsafely.gov,True,True,https://www.fmcsa.dot.gov/ourroads,True,True,False,True,False,False,False,False,,,False,False,False
sierrawild.gov,sierrawild.gov,http://sierrawild.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
sigar.gov,sigar.gov,http://www.sigar.gov,True,True,https://www.sigar.mil/,False,False,False,True,False,True,False,False,,,False,False,False
sigtarp.gov,sigtarp.gov,https://www.sigtarp.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False
siteidiq.gov,siteidiq.gov,https://www.siteidiq.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
sji.gov,sji.gov,http://www.sji.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
slgs.gov,slgs.gov,http://slgs.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
smart.gov,smart.gov,http://smart.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
smartcheck.gov,smartcheck.gov,http://smartcheck.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
smartgrid.gov,smartgrid.gov,https://www.smartgrid.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
smokefree.gov,smokefree.gov,https://smokefree.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
smokeybear.gov,smokeybear.gov,http://smokeybear.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
snap.gov,snap.gov,http://snap.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
sns.gov,sns.gov,http://sns.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
socialsecurity.gov,socialsecurity.gov,https://www.socialsecurity.gov,True,True,https://www.ssa.gov/,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
solardecathlon.gov,solardecathlon.gov,http://www.solardecathlon.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
spaceweather.gov,spaceweather.gov,http://www.spaceweather.gov,True,True,http://www.swpc.noaa.gov/,False,False,False,False,False,False,False,False,,,False,False,False
speaker.gov,speaker.gov,http://www.speaker.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
spectrum.gov,spectrum.gov,http://www.spectrum.gov,True,True,https://www.ntia.doc.gov/other-publication/2015/federal-government-spectrum-compendium,False,False,False,False,False,False,False,False,,,False,False,False
srs.gov,srs.gov,http://www.srs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
ssa.gov,ssa.gov,https://www.ssa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63113904,63113904,False,False,False
ssab.gov,ssab.gov,http://ssab.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
sss.gov,sss.gov,https://www.sss.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False
standards.gov,standards.gov,https://www.standards.gov,True,True,https://www.nist.gov/standardsgov,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True
start2farm.gov,start2farm.gov,https://www.start2farm.gov,True,True,https://newfarmers.usda.gov/,True,True,False,True,False,False,False,True,max-age=63072000; includeSubDomains,63072000,True,False,False
state.gov,state.gov,http://www.state.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
stateoig.gov,stateoig.gov,http://www.stateoig.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False
stb.gov,stb.gov,http://www.stb.gov,True,False,,True,False,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
stennis.gov,stennis.gov,https://www.stennis.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
stopalcoholabuse.gov,stopalcoholabuse.gov,https://stopalcoholabuse.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False
stopbullying.gov,stopbullying.gov,https://www.stopbullying.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;includeSubDomains;,31536000,False,False,False
stopfakes.gov,stopfakes.gov,https://www.stopfakes.gov,True,False,,False,True,False,False,True,False,False,False,,,False,False,False
stopfraud.gov,stopfraud.gov,https://www.stopfraud.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True
stopmedicarefraud.gov,stopmedicarefraud.gov,https://www.stopmedicarefraud.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
strategicsourcing.gov,strategicsourcing.gov,https://strategicsourcing.gov,True,False,,False,True,False,False,True,False,False,False,,,False,False,False
strongmiddleclass.gov,strongmiddleclass.gov,http://www.strongmiddleclass.gov,True,True,https://www.whitehouse.gov/strongmiddleclass,True,False,False,False,False,False,False,False,,,False,False,False
strongports.gov,strongports.gov,http://www.strongports.gov,True,True,https://www.marad.dot.gov/ports/strongports/,False,False,False,False,False,True,False,False,,,False,False,False
studentaid.gov,studentaid.gov,http://www.studentaid.gov,True,True,https://studentaid.ed.gov/sa/,True,False,False,False,False,False,False,False,,,False,False,False
studentloans.gov,studentloans.gov,https://www.studentloans.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True
supportfan.gov,supportfan.gov,http://supportfan.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
supportthevoter.gov,supportthevoter.gov,https://www.supportthevoter.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False
supreme-court.gov,supreme-court.gov,http://supreme-court.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
supremecourt.gov,supremecourt.gov,https://www.supremecourt.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
supremecourtus.gov,supremecourtus.gov,http://www.supremecourtus.gov,True,True,https://www.supremecourt.gov/,True,False,False,True,False,False,False,False,,,False,False,False
surgeongeneral.gov,surgeongeneral.gov,https://www.surgeongeneral.gov,True,False,,False,True,False,False,True,False,False,True,max-age=31536000;includeSubDomains;,31536000,False,False,False
sustainability.gov,sustainability.gov,https://sustainability.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True
sustainablecommunities.gov,sustainablecommunities.gov,https://www.sustainablecommunities.gov,True,False,,True,True,False,True,False,False,False,True,max-age=300,300,False,False,False
swpa.gov,swpa.gov,http://swpa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
symbols.gov,symbols.gov,https://symbols.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
taaps.gov,taaps.gov,http://taaps.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
tax.gov,tax.gov,https://tax.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
taxreform.gov,taxreform.gov,https://taxreform.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False
tcis.gov,tcis.gov,http://tcis.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
teachingprimarysources.gov,teachingprimarysources.gov,http://www.teachingprimarysources.gov,True,True,http://www.loc.gov/teachers/tps/,False,False,False,False,False,True,False,False,,,False,False,False
teachingwithprimarysources.gov,teachingwithprimarysources.gov,http://www.teachingwithprimarysources.gov,True,True,http://www.loc.gov/teachers/tps/,False,False,False,False,False,True,False,False,,,False,False,False
techtrack.gov,techtrack.gov,http://techtrack.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
telework.gov,telework.gov,https://telework.gov,True,False,,True,True,False,True,False,False,False,True,"max-age=31536000, max-age=31536000",31536000,False,False,False
tfhrc.gov,tfhrc.gov,http://www.tfhrc.gov,True,True,http://www.fhwa.dot.gov/research/,False,False,False,False,False,True,False,False,,,False,False,False
thecoolspot.gov,thecoolspot.gov,https://www.thecoolspot.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
thepeoplesgarden.gov,thepeoplesgarden.gov,http://thepeoplesgarden.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
therealcost.gov,therealcost.gov,https://www.therealcost.gov,True,True,https://therealcost.betobaccofree.hhs.gov/?g=t,True,True,False,False,False,False,False,True,max-age=31536000;includeSubDomains;,31536000,False,False,False
thisfreelife.gov,thisfreelife.gov,https://www.thisfreelife.gov,True,True,https://thisfreelife.betobaccofree.hhs.gov/,True,True,False,False,False,False,False,True,max-age=31536000;includeSubDomains;,31536000,False,False,False
thomas.gov,thomas.gov,http://www.thomas.gov,True,True,https://www.congress.gov//,False,False,False,False,False,True,False,False,,,False,False,False
tigta.gov,tigta.gov,http://www.tigta.gov,True,True,https://www.treasury.gov/tigta/,True,False,False,False,False,False,False,False,,,False,False,False
tigtanet.gov,tigtanet.gov,http://tigtanet.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
time.gov,time.gov,http://time.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
tissueengineering.gov,tissueengineering.gov,http://tissueengineering.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
tobacco.gov,tobacco.gov,http://www.tobacco.gov,True,True,https://betobaccofree.hhs.gov/,False,False,False,False,False,True,False,False,,,False,False,False
tox21.gov,tox21.gov,http://www.tox21.gov,True,True,https://www.epa.gov/chemical-research/toxicology-testing-21st-century-tox21,True,False,False,True,False,False,False,False,,,False,False,False
tps.gov,tps.gov,http://www.tps.gov,True,True,https://www.loc.gov/,False,False,False,False,False,True,False,False,,,False,False,False
trade.gov,trade.gov,http://trade.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
trafficsafetymarketing.gov,trafficsafetymarketing.gov,https://www.trafficsafetymarketing.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False
transparency.gov,transparency.gov,http://www.transparency.gov,True,True,,False,False,False,False,False,True,False,False,,,False,False,False
transportation.gov,transportation.gov,https://www.transportation.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
treas.gov,treas.gov,http://www.treas.gov,True,True,https://www.treasury.gov/Pages/default.aspx,False,False,False,False,False,True,False,False,,,False,False,False
treaslockbox.gov,treaslockbox.gov,https://www.treaslockbox.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536001; includeSubDomains,31536001,False,False,False
treasury.fed.us,fed.us,http://treasury.fed.us,True,True,,False,False,False,True,False,True,False,False,,,False,False,False
treasury.gov,treasury.gov,https://www.treasury.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False
treasuryauction.gov,treasuryauction.gov,http://treasuryauction.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
treasuryauctions.gov,treasuryauctions.gov,http://treasuryauctions.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
treasurydirect.gov,treasurydirect.gov,http://treasurydirect.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
treasuryecm.gov,treasuryecm.gov,http://treasuryecm.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
treasuryhunt.gov,treasuryhunt.gov,http://treasuryhunt.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
treasuryscams.gov,treasuryscams.gov,http://treasuryscams.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
tribaljusticeandsafety.gov,tribaljusticeandsafety.gov,http://www.tribaljusticeandsafety.gov,True,True,https://www.justice.gov/tribal,True,False,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
truman.gov,truman.gov,https://truman.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False
tsa.gov,tsa.gov,https://www.tsa.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536001,31536001,False,False,False
tsc.gov,tsc.gov,http://www.tsc.gov,True,True,https://www.fbi.gov/about/leadership-and-structure/national-security-branch/tsc,False,False,False,False,False,False,False,False,,,False,False,False
tsp.gov,tsp.gov,https://www.tsp.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
tsptest.gov,tsptest.gov,http://tsptest.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
tsunami.gov,tsunami.gov,http://tsunami.gov,True,False,,False,False,False,False,True,True,False,False,,,False,False,False
tswg.gov,tswg.gov,http://tswg.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
ttb.gov,ttb.gov,https://ttb.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True
ttbonline.gov,ttbonline.gov,https://ttbonline.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True
ttic.gov,ttic.gov,http://ttic.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
ttlplus.gov,ttlplus.gov,http://ttlplus.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
tva.gov,tva.gov,https://www.tva.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;,31536000,False,False,False
tvaoig.gov,tvaoig.gov,http://tvaoig.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
twai.gov,twai.gov,http://twai.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
uce.gov,uce.gov,http://uce.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
ucia.gov,ucia.gov,http://ucia.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
ucrdatatool.gov,ucrdatatool.gov,http://www.ucrdatatool.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
udall.gov,udall.gov,http://udall.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
ugov.gov,ugov.gov,http://ugov.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
unicor.gov,unicor.gov,https://www.unicor.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False
unionreports.gov,unionreports.gov,https://www.unionreports.gov,True,True,https://www.dol.gov/olms/regs/compliance/rrlo/lmrda.htm#.ULZCXYUbp3Y,True,True,False,True,False,False,False,False,,,False,False,False
unitedstates.gov,unitedstates.gov,http://www.unitedstates.gov,True,True,https://www.usa.gov,True,False,False,True,False,False,False,False,,,False,False,False
unitedstatescongress.gov,unitedstatescongress.gov,http://www.unitedstatescongress.gov,True,True,https://www.congress.gov/,False,False,False,True,False,True,False,False,,,False,False,False
unlocktalent.gov,unlocktalent.gov,https://unlocktalent.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
unnpp.gov,unnpp.gov,http://unnpp.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
unrpnet.gov,unrpnet.gov,http://unrpnet.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
urbanwaters.gov,urbanwaters.gov,https://www.urbanwaters.gov,True,True,https://www.epa.gov/urbanwaterspartners,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
us-cert.gov,us-cert.gov,https://www.us-cert.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536001,31536001,False,False,False
us.gov,us.gov,http://www.us.gov,True,True,https://www.usa.gov,True,False,False,True,False,False,False,False,,,False,False,False
usa.gov,usa.gov,https://www.usa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
usability.gov,usability.gov,https://www.usability.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000;includeSubDomains;,31536000,False,False,False
usadf.gov,usadf.gov,http://www.usadf.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
