Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preloaded
tj.usembassy.gov,usembassy.gov,https://tj.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
tm-teas-fqt.etc.uspto.gov,uspto.gov,http://tm-teas-fqt.etc.uspto.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
tm-teas-sit2.etc.uspto.gov,uspto.gov,http://tm-teas-sit2.etc.uspto.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
tm.edit.usembassy.gov,usembassy.gov,https://www.tm.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3DAwJorKOs6QdpejC6fGd1jXjxgP4%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3DNoOVaXYKt7xTvVxSJdRUgkxjqBKfDO-xiSB0_sdBPwE%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26from_login%3D1%26as%3D18ed09fd9fcbb46d&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
tmng-fqt.etc.uspto.gov,uspto.gov,http://tmng-fqt.etc.uspto.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
tmng.uspto.gov,uspto.gov,http://tmng.uspto.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
tmo.jpl.nasa.gov,nasa.gov,http://tmo.jpl.nasa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
tmog.uspto.gov,uspto.gov,https://tmog.uspto.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
tmp.space.commerce.woc.noaa.gov,noaa.gov,http://tmp.space.commerce.woc.noaa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
tn.edit.usembassy.gov,usembassy.gov,https://www.tn.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3DA0rC9VrNMy-yZr-Jefxan9cevcM%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3D19zCcZDw02uh-2A5VHU8KI3vZ-aSFwxCNWnQi_sXIXI%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26from_login%3D1%26as%3D2cb9b80112ba50ca&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
tn.water.usgs.gov,usgs.gov,http://tn.water.usgs.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
tnawra.er.usgs.gov,usgs.gov,http://tnawra.er.usgs.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
tnmbeta.cr.usgs.gov,usgs.gov,http://tnmbeta.cr.usgs.gov,True,False,,True,False,True,False,False,False,False,False,,,False,False,False
tnmdev.cr.usgs.gov,usgs.gov,http://tnmdev.cr.usgs.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
togo.usembassy.gov,usembassy.gov,https://togo.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
tomah.va.gov,va.gov,http://www.tomah.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
tonga.usvpp.gov,usvpp.gov,https://tonga.usvpp.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
toolkit.archives.gov,archives.gov,http://toolkit.archives.gov,True,False,,True,False,True,False,False,False,False,False,,,False,False,False
toolkit.climate.gov,climate.gov,https://toolkit.climate.gov,True,False,,True,True,False,True,False,False,False,True,max-age=15768000,15768000,False,False,False
tools.cdc.gov,cdc.gov,http://tools.cdc.gov,True,False,,True,False,False,False,False,False,False,False,max age=31536000,,False,False,False
tools.niehs.nih.gov,nih.gov,http://tools.niehs.nih.gov,True,False,,True,False,True,False,False,False,False,False,,,False,False,False
toolsadmin.cdc.gov,cdc.gov,http://toolsadmin.cdc.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
topeka.va.gov,va.gov,http://www.topeka.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
topochange.cr.usgs.gov,usgs.gov,https://topochange.cr.usgs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
topomaps.usgs.gov,usgs.gov,http://topomaps.usgs.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
topotools.cr.usgs.gov,usgs.gov,https://topotools.cr.usgs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
toxics.usgs.gov,usgs.gov,http://toxics.usgs.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
tr.edit.usembassy.gov,usembassy.gov,https://www.tr.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3DVxicbnQWFHZUcINMPunHM8Ck7lw%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3Dy5MxOJVV8AFd-QaBC0h6ODNXvWx3bZbvvA_WiWcLEdE%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26from_login%3D1%26as%3D-2a8816f0def85dc0&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
tr.usembassy.gov,usembassy.gov,https://tr.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
training-p.ecpic.gov,ecpic.gov,http://training-p.ecpic.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
training.ecpic.gov,ecpic.gov,https://training.ecpic.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
training.fema.gov,fema.gov,https://training.fema.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False
training.rocis.gov,rocis.gov,http://training.rocis.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
training.section508.gov,section508.gov,https://training.section508.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
training.smartpay.gsa.gov,gsa.gov,https://training.smartpay.gsa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
training.usembassy.gov,usembassy.gov,https://www.training.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3DL9EmCPnGjiFFwVu6_yepgEgsB5Q%26redirect_uri%3Dhttps%3A%2F%2Ftraining.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3D0lweag1ynxLPcysc98yZpSNs1OML5ju2_sYinfNoSlo%26client_id%3D690193398233-dgl3hcepi20lg9cons7hm38vu49h0dev.apps.googleusercontent.com%26from_login%3D1%26as%3D-1cd37846abaddc52&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,True,True,False,True,False,False,False,False,,,False,False,False
training.usgs.gov,usgs.gov,http://training.usgs.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False
training10.training.usembassy.gov,usembassy.gov,https://www.training10.training.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3DO4l38FJspRbdTDsDrgXRgBuwwTw%26redirect_uri%3Dhttps%3A%2F%2Ftraining.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3DjaeZgltx9RCHWF7TCqAetYcfcPxEkWg3ztm5HANYLdk%26client_id%3D690193398233-dgl3hcepi20lg9cons7hm38vu49h0dev.apps.googleusercontent.com%26from_login%3D1%26as%3D5d9d655308f5c69d&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
training2.training.usembassy.gov,usembassy.gov,https://www.training2.training.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3DOW_PsaadT9ayLVDsLEIEaC3XF1A%26redirect_uri%3Dhttps%3A%2F%2Ftraining.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3D8-R5ZQ3HxgdlCfh46Q90KuwyOp4BnkhRWCR1oF7Czrw%26client_id%3D690193398233-dgl3hcepi20lg9cons7hm38vu49h0dev.apps.googleusercontent.com%26from_login%3D1%26as%3D42f51f50ee8c3a3b&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
training45.training.usembassy.gov,usembassy.gov,https://www.training45.training.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3DL0Q0Z8gPHzK7FY8PrT1GlHaqnpE%26redirect_uri%3Dhttps%3A%2F%2Ftraining.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3DlB8Te_GDvuaN5ODs3em_ZvbTE8zStPeW32z--tNt53k%26client_id%3D690193398233-dgl3hcepi20lg9cons7hm38vu49h0dev.apps.googleusercontent.com%26from_login%3D1%26as%3D4bc66fcffaece35c&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
training5.training.usembassy.gov,usembassy.gov,https://www.training5.training.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3Dti5oasas3dtHK67Wo92_7yBa8ic%26redirect_uri%3Dhttps%3A%2F%2Ftraining.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3DNj2-g_a9-RogQmtS_F5Ojy7uQIeViWiFskcCB-9oqjM%26client_id%3D690193398233-dgl3hcepi20lg9cons7hm38vu49h0dev.apps.googleusercontent.com%26from_login%3D1%26as%3D40c00674bbfda967&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
training6.training.usembassy.gov,usembassy.gov,https://www.training6.training.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3DqeSUrs-asMqdMIkyVotyrihCNh0%26redirect_uri%3Dhttps%3A%2F%2Ftraining.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3DXEVfQaQaXz68b-hp5Kw4N-JvcsOeTC-8XyYhNnCuW-o%26client_id%3D690193398233-dgl3hcepi20lg9cons7hm38vu49h0dev.apps.googleusercontent.com%26from_login%3D1%26as%3D1c157cfcdcaae78c&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
training9.training.usembassy.gov,usembassy.gov,https://www.training9.training.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3DXpXcBWD7Nq9i7VrEt7QLqSNaDGg%26redirect_uri%3Dhttps%3A%2F%2Ftraining.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3DZGD-wt_r62CIrK_vpnRMr7VLGWJ11-suzNaEGQvkr1E%26client_id%3D690193398233-dgl3hcepi20lg9cons7hm38vu49h0dev.apps.googleusercontent.com%26from_login%3D1%26as%3D7d323b8b0cf131f4&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
trainlive.portal.irs.gov,irs.gov,http://trainlive.portal.irs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
trainpreview.portal.irs.gov,irs.gov,http://trainpreview.portal.irs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
trajectory.grc.nasa.gov,nasa.gov,https://trajectory.grc.nasa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
transcribe.archives.gov,archives.gov,https://www.transcribe.archives.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
transit.dot.gov,dot.gov,https://www.transit.dot.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
transparency.treasury.gov,treasury.gov,https://www.transparency.treasury.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False
transtats-test.dot.gov,dot.gov,http://transtats-test.dot.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
transtats.bts.gov,bts.gov,http://transtats.bts.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
travel.state.gov,state.gov,http://www.travel.state.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
travelnurse.va.gov,va.gov,http://www.travelnurse.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
travelregistration.state.gov,state.gov,https://travelregistration.state.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
trc.boulder.nist.gov,nist.gov,http://trc.boulder.nist.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
trc.nist.gov,nist.gov,http://trc.nist.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
treasury-occ.usajobs.gov,usajobs.gov,https://treasury-occ.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
treasury-occi.usajobs.gov,usajobs.gov,https://www.treasury-occi.usajobs.gov,True,False,,False,True,False,True,False,True,False,False,,,True,False,False
treasury.usajobs.gov,usajobs.gov,https://treasury.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
triggerfish2.nmfs.noaa.gov,noaa.gov,http://triggerfish2.nmfs.noaa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
trimeweb.epa.gov,epa.gov,http://trimeweb.epa.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False
trimewebmod.epa.gov,epa.gov,http://trimewebmod.epa.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False
trimewebtest.epa.gov,epa.gov,http://trimewebtest.epa.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False
trisonline.bts.gov,bts.gov,http://trisonline.bts.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
trmm-fc.gsfc.nasa.gov,nasa.gov,http://trmm-fc.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
trmm.ksc.nasa.gov,nasa.gov,http://trmm.ksc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
trs.msfc.nasa.gov,nasa.gov,http://trs.msfc.nasa.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False
trust.sites.usa.gov,usa.gov,https://trust.sites.usa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;,31536000,False,False,False
tsapps-d.nist.gov,nist.gov,http://tsapps-d.nist.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
tsapps-t.nist.gov,nist.gov,http://tsapps-t.nist.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
tsapps.nist.gov,nist.gov,https://tsapps.nist.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
tsdr.uspto.gov,uspto.gov,http://tsdr.uspto.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
tsgauthor.ca.state.gov,state.gov,http://tsgauthor.ca.state.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
tsgstagingauthor.ca.state.gov,state.gov,http://tsgstagingauthor.ca.state.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
tsgstagingauthor3.ca.state.gov,state.gov,http://tsgstagingauthor3.ca.state.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
tsgstagingpublish.ca.state.gov,state.gov,http://tsgstagingpublish.ca.state.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
tsgstagingpublish3.ca.state.gov,state.gov,http://tsgstagingpublish3.ca.state.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
tst.niehs.nih.gov,nih.gov,http://tst.niehs.nih.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
tsunami.coast.noaa.gov,noaa.gov,http://tsunami.coast.noaa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
tsunami.csc.noaa.gov,noaa.gov,http://tsunami.csc.noaa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
tsunamiready.noaa.gov,noaa.gov,http://www.tsunamiready.noaa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
tt.edit.usembassy.gov,usembassy.gov,https://www.tt.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3DdAeDAqWBt86Oz6QC6_GJlH07uJ8%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3DwBQdPL-GlAe1xY6CA4gSxLBe0f4LohC0rGgFCD8jVV0%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26from_login%3D1%26as%3D48058bf422a788a8&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
tt.usembassy.gov,usembassy.gov,https://tt.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
tucson.va.gov,va.gov,http://www.tucson.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
tunisia.usembassy.gov,usembassy.gov,https://tunisia.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
turkmen.ashgabat.usembassy.gov,usembassy.gov,https://turkmen.ashgabat.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
turkmenistan.usembassy.gov,usembassy.gov,https://turkmenistan.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
tuscaloosa.va.gov,va.gov,http://www.tuscaloosa.va.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
twa800.sites.usa.gov,usa.gov,https://twa800.sites.usa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;,31536000,False,False,False
tx.cr.usgs.gov,usgs.gov,http://tx.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
tx.usgs.gov,usgs.gov,http://tx.usgs.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
txpub.usgs.gov,usgs.gov,https://txpub.usgs.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False
ua.edit.usembassy.gov,usembassy.gov,https://www.ua.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3DgHAYZKnuUkSL0Vz-n8Xq7SrYKFg%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3DZm_w-YWDzU_y3HMN5DQ_C0XQ2seE6raAzoYyDrdz4s4%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26from_login%3D1%26as%3D-2af4e92c325ed6c5&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
uae2.gsfc.nasa.gov,nasa.gov,http://uae2.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
uairp.wff.nasa.gov,nasa.gov,http://uairp.wff.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
uas.noaa.gov,noaa.gov,http://uas.noaa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
uas.usgs.gov,usgs.gov,https://uas.usgs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
uat-ovc.ncjrs.gov,ncjrs.gov,http://uat-ovc.ncjrs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
uat-www.bja.gov,bja.gov,http://uat-www.bja.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
uat-www.ncjrs.gov,ncjrs.gov,http://uat-www.ncjrs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
uat-www.ojjdp.gov,ojjdp.gov,http://uat-www.ojjdp.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
uat.earthdata.nasa.gov,nasa.gov,https://uat.earthdata.nasa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
uat.hra.myhealth.va.gov,va.gov,http://uat.hra.myhealth.va.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
uat.portal.irs.gov,irs.gov,http://uat.portal.irs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
uat.research.archives.gov,archives.gov,https://uat.research.archives.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
uat.sam.gov,sam.gov,https://uat.sam.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
uat.urs.earthdata.nasa.gov,nasa.gov,https://uat.urs.earthdata.nasa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
uat.usajobs.gov,usajobs.gov,https://www.uat.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
uatapps.portal.irs.gov,irs.gov,http://uatapps.portal.irs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
uatfsaid.ed.gov,ed.gov,https://uatfsaid.ed.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
uatlive.portal.irs.gov,irs.gov,http://uatlive.portal.irs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
uatpreview.portal.irs.gov,irs.gov,http://uatpreview.portal.irs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
uatsearch.portal.irs.gov,irs.gov,http://uatsearch.portal.irs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
udc1dev.nmfs.noaa.gov,noaa.gov,http://udc1dev.nmfs.noaa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
ug.edit.usembassy.gov,usembassy.gov,https://www.ug.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3DRAmLjZ8b8Qp4JotV5eRIZ29rwvI%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3DIAr0wSrPsCWQaGh3n9n2ZWipxkdLh44cfDul2X0p1zM%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26from_login%3D1%26as%3D6df756213ad4731f&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
ug.usembassy.gov,usembassy.gov,https://ug.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
uk.edit.usembassy.gov,usembassy.gov,https://uk.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3DX93ggBJal9oRvWmsqOOSYhjQC8c%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3DFLG3n2s5t24pzOQ0lcjKL_uecMUB7rjqmwpwXooXy_w%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26from_login%3D1%26as%3D-1bcec3de68014b42&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,True,True,False,True,False,False,False,False,,,False,False,False
uk.usembassy.gov,usembassy.gov,https://uk.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
ukraine.usembassy.gov,usembassy.gov,https://ukraine.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
ukrainian.ukraine.usembassy.gov,usembassy.gov,https://ukrainian.ukraine.usembassy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
ul14080.uspto.gov,uspto.gov,http://ul14080.uspto.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
umbra.gsfc.nasa.gov,nasa.gov,http://umbra.gsfc.nasa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
umbra.nascom.nasa.gov,nasa.gov,http://umbra.nascom.nasa.gov,True,False,,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
umesc.usgs.gov,usgs.gov,http://umesc.usgs.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
unesco-mission.edit.usembassy.gov,usembassy.gov,https://www.unesco-mission.edit.usembassy.gov,True,True,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fo%2Foauth2%2Fv2%2Fauth%3Fscope%3Dopenid%2Bemail%2Bprofile%26response_type%3Dcode%26state%3Dxa3eBoTByye6MFRLiGflzczMH3c%26redirect_uri%3Dhttps%3A%2F%2Fedit.usembassy.gov%2Fredirect_uri%26hd%3Damerica.gov%26nonce%3DX3dZ-t-TkhBxuVEbLP4pyAcwf-hFleBGerZ4pHrRKCs%26client_id%3D690193398233-unkvupemnkrsal217sjll6iko3pdk4h3.apps.googleusercontent.com%26from_login%3D1%26as%3D-616dc0bd2a460001&btmpl=authsub&hd=america.gov&sacu=1&scc=1&rip=1,False,True,False,True,False,True,False,False,,,False,False,False
unesco.usmission.gov,usmission.gov,https://unesco.usmission.gov,True,False,,True,True,False,False,False,False,False,True,max-age=86400,86400,False,False,False
